card_id,card_scheme,product,subproduct,subproduct_rank
EACDE7689040,Dual,Debit,Classic,1
10DE8DB90409,mada,Debit,N/A,0
A81A5CA20F60,mada,Debit,N/A,0
4CCA446D9185,Dual,Credit,Signature,3
DF6CB832AE9D,Dual,Debit,Classic,1
DED8D1791F48,mada,Debit,N/A,0
31DE039BB7EB,Visa,Credit,Classic,1
056439ED4221,Visa,Debit,Classic,1
91C4860AA71C,Dual,Credit,Platinum,2
F8FC6AF61442,Visa,Credit,Signature,3
2655C3705A76,Visa,Debit,Classic,1
D79120BD211D,Visa,Debit,Platinum,2
C2441025068C,Visa,Credit,Platinum,2
C1D9F9862D96,Visa,Debit,Classic,1
C876820DA939,mada,Prepaid,N/A,0
4B214280B39A,Visa,Credit,Platinum,2
4295FE27D9F7,mada,Debit,N/A,0
854F38239E25,Visa,Credit,Signature,3
AC90270AF494,Dual,Credit,Classic,1
03BAD4C3F390,mada,Debit,N/A,0
B2D0D6FDE923,Visa,Debit,Classic,1
DDE94288C632,Visa,Debit,Classic,1
1986A3954722,Visa,Credit,Platinum,2
C7ED2B8ED0AB,mada,Prepaid,N/A,0
1E024505E420,Visa,Debit,Classic,1
7E776E3546FD,mada,Debit,N/A,0
F2336F21D52F,Visa,Debit,Classic,1
DE0FC094511C,Visa,Credit,Platinum,2
B45A8D794E42,Dual,Debit,Classic,1
1E8E01355AA0,Visa,Credit,Signature,3
94A84FBA967E,Visa,Credit,Classic,1
D5ABBC1122F3,mada,Prepaid,N/A,0
6F88192352DE,Visa,Debit,Classic,1
BFC58DFE27F4,mada,Debit,N/A,0
7D65FA613465,Visa,Credit,Classic,1
F5FC3843DC5B,mada,Debit,N/A,0
0B23EE62A414,mada,Debit,N/A,0
E89AB9A49E42,Visa,Debit,Classic,1
CE3574DE6E35,mada,Debit,N/A,0
F1F8F44983F8,Visa,Debit,Classic,1
585020C06C81,mada,Debit,N/A,0
BADB29B0EAB7,mada,Debit,N/A,0
9E3CB5B5653B,mada,Debit,N/A,0
A6F15A9F1F57,mada,Prepaid,N/A,0
F852E31A8FD3,Visa,Prepaid,Classic,1
4A81CF0B140C,Visa,Credit,Platinum,2
EE35CCC18747,Visa,Credit,Platinum,2
72CC2C56158A,Visa,Prepaid,Platinum,2
395516D57A6F,Dual,Credit,Platinum,2
DE9EA7582DF8,mada,Debit,N/A,0
309A22810161,Dual,Debit,Signature,3
7B47B4C23653,Visa,Debit,Classic,1
E72E64321F4C,Visa,Debit,Platinum,2
9F31E0CD82EE,mada,Debit,N/A,0
01A923B9C720,Dual,Credit,Signature,3
596518293557,Dual,Debit,Classic,1
3A6F8F399419,Visa,Debit,Classic,1
7FC5400E9F6F,mada,Debit,N/A,0
DCC168020BA1,mada,Debit,N/A,0
4071F9C41DFD,Dual,Debit,Platinum,2
DE86EC22375F,mada,Debit,N/A,0
30C39EF3DB5B,mada,Debit,N/A,0
47E2E4C5BB4D,Dual,Credit,Platinum,2
9DD1EFC376C1,Visa,Debit,Classic,1
AD8455E66FF0,Dual,Debit,Classic,1
63B634FAE1E7,Visa,Debit,Classic,1
C7C7B7D817A7,Dual,Debit,Classic,1
AC3450940B03,Visa,Debit,Classic,1
7FAE91135B3B,Dual,Credit,Platinum,2
27AF216C2FB6,mada,Debit,N/A,0
28230A65FDBD,Visa,Credit,Signature,3
332CE12B3B94,mada,Debit,N/A,0
B300CD53B40B,Visa,Credit,Classic,1
0204EFC16E40,Visa,Debit,Classic,1
246DF4F48567,mada,Debit,N/A,0
4D07B26C0F17,Dual,Credit,Signature,3
8F1E5B3E8107,Visa,Debit,Classic,1
34B6CEE9218B,Dual,Debit,Classic,1
63B05BCFC3B7,Visa,Credit,Classic,1
BC867A99BE9C,Visa,Credit,Platinum,2
EFD47309757A,Dual,Credit,Classic,1
83E7733476CC,Visa,Debit,Classic,1
435336A301BA,Visa,Credit,Signature,3
7EE1E9774C63,mada,Debit,N/A,0
1D6240F72268,Dual,Credit,Platinum,2
1C3079184699,mada,Prepaid,N/A,0
C1EB7B2C47CF,Dual,Credit,Classic,1
E5DCA7CEC88E,mada,Debit,N/A,0
10751598C617,Visa,Credit,Classic,1
47A3C378A4D0,mada,Debit,N/A,0
622481072736,Visa,Credit,Signature,3
3EE3C5357646,mada,Debit,N/A,0
A929387E6B97,Dual,Credit,Platinum,2
A2626DC3ECF7,mada,Debit,N/A,0
6D3FB38089EF,Visa,Debit,Platinum,2
1C837D39C155,Visa,Credit,Platinum,2
78595EC24C7C,Visa,Credit,Platinum,2
D33F756BCAE6,Dual,Prepaid,Classic,1
0E22A3897D28,Dual,Debit,Classic,1
946DF2B60188,mada,Debit,N/A,0
42C4A003DA13,mada,Debit,N/A,0
B98D363D8E33,Dual,Debit,Classic,1
BC0A26B67719,mada,Debit,N/A,0
E1E94352EA44,Dual,Prepaid,Classic,1
BAFDB75BC549,mada,Debit,N/A,0
46CE05EDC404,Visa,Prepaid,Classic,1
778133E169D6,mada,Debit,N/A,0
6B7E682D4E96,Visa,Debit,Platinum,2
2D70672A160F,Visa,Credit,Classic,1
DA6D387D48B0,mada,Debit,N/A,0
FF74B524ADE0,Visa,Debit,Classic,1
B9C7D4780B5B,mada,Debit,N/A,0
D6317053BE9E,Visa,Credit,Platinum,2
1BB787DCAD06,Dual,Debit,Classic,1
B522B974B27B,Visa,Credit,Platinum,2
E4450A75E30A,Visa,Debit,Classic,1
ABCD1242BA94,Visa,Prepaid,Classic,1
889DFE589984,Visa,Credit,Classic,1
1B0A9AE010AB,mada,Debit,N/A,0
2D3836DD0418,Dual,Credit,Classic,1
981C641DBFD7,mada,Debit,N/A,0
B3E47842DF65,Visa,Debit,Platinum,2
965ED2A91BC9,Visa,Credit,Platinum,2
B4B5525771FA,Visa,Debit,Classic,1
0EAF2C0BC047,mada,Debit,N/A,0
AA9304C4B00F,Visa,Debit,Classic,1
B216C259609A,mada,Debit,N/A,0
74A3FC7BA113,Visa,Credit,Platinum,2
697CD45980A9,Visa,Credit,Classic,1
2DA5FC6FECF4,Visa,Prepaid,Signature,3
76624B36CE8A,Visa,Debit,Classic,1
012634A641CE,Dual,Debit,Platinum,2
03C0DC0DCBCE,Visa,Debit,Classic,1
DC699AA27587,Dual,Credit,Signature,3
8763B4A0F05C,Visa,Debit,Classic,1
516BC5A666CA,Visa,Debit,Platinum,2
969550E01AE2,Visa,Credit,Platinum,2
0550EB280DDB,mada,Debit,N/A,0
F31F99B4BA27,Dual,Debit,Classic,1
1BA9677C97A7,mada,Debit,N/A,0
DCFF4B3C2519,mada,Debit,N/A,0
389C0A36D4AF,mada,Debit,N/A,0
08B57C93F942,Visa,Prepaid,Classic,1
AD406DC03F88,Visa,Debit,Classic,1
D8DE18768B1C,Visa,Prepaid,Classic,1
37C26C07FD49,Visa,Prepaid,Classic,1
EFB92EF75C00,mada,Debit,N/A,0
E0B00E02D117,Visa,Debit,Platinum,2
49C39A95C488,Dual,Credit,Platinum,2
940A4F67CDE4,Dual,Credit,Classic,1
05197F5DB9E6,Visa,Credit,Classic,1
41072E15483A,Visa,Debit,Classic,1
D2E0496B126F,mada,Prepaid,N/A,0
7D2967FC012D,mada,Credit,N/A,0
522B873796E7,Visa,Credit,Signature,3
A7E129A5DEDA,Dual,Debit,Signature,3
3B5A3F73E200,Visa,Credit,Platinum,2
195E88034922,Visa,Debit,Classic,1
899AA3CC421D,Visa,Debit,Classic,1
2ECA022698E6,mada,Debit,N/A,0
D5973CAA08E3,Dual,Credit,Platinum,2
2A115C561EC0,mada,Debit,N/A,0
D56FF855A040,mada,Debit,N/A,0
047AEE7E790F,Dual,Prepaid,Platinum,2
8197082F6D53,Visa,Prepaid,Classic,1
8A009666BE49,mada,Debit,N/A,0
413284583D03,Visa,Debit,Platinum,2
F7453EAB937E,mada,Debit,N/A,0
B4E224029A1C,Visa,Credit,Classic,1
1A66CEF06714,mada,Debit,N/A,0
EFA04835503D,Visa,Prepaid,Classic,1
04B89E50F17C,Visa,Credit,Signature,3
11B333220E7B,Visa,Debit,Classic,1
341AD587336E,Visa,Credit,Classic,1
7D3C76E10497,Visa,Credit,Classic,1
CE0CB6205337,mada,Debit,N/A,0
4475D52B136A,mada,Debit,N/A,0
3B2F9A80A39B,Visa,Debit,Classic,1
42B922D6A181,mada,Debit,N/A,0
5871BFA4742B,Visa,Prepaid,Classic,1
173F88B9F86A,mada,Debit,N/A,0
CB741ABFC801,Visa,Credit,Classic,1
B26D70597BD8,Visa,Debit,Platinum,2
7C9C47CE850A,Visa,Credit,Platinum,2
4FD00CFD9A5A,mada,Debit,N/A,0
3C600DF13A86,Visa,Prepaid,Platinum,2
B3D61722AFBF,mada,Debit,N/A,0
CE4C2C9ED5B4,Visa,Credit,Classic,1
3CCC3AF7734E,Visa,Debit,Platinum,2
BB57368A550B,mada,Debit,N/A,0
7C6AD616FE53,Dual,Prepaid,Classic,1
6D96D849A13A,Dual,Prepaid,Classic,1
998514CFA91F,Visa,Credit,Signature,3
97AFA03A3594,Visa,Debit,Classic,1
76A91B26C5AC,Dual,Debit,Classic,1
4ABEB9E8FFE4,mada,Debit,N/A,0
7BC7D4070A8E,Visa,Debit,Platinum,2
73A601227FA0,Visa,Credit,Platinum,2
904FD6D54296,mada,Debit,N/A,0
18475AB60C3E,mada,Debit,N/A,0
979AE8456C6F,Visa,Credit,Signature,3
7223FC08FD4C,mada,Debit,N/A,0
DA93C7EF399C,mada,Debit,N/A,0
C40733758134,mada,Debit,N/A,0
2FD7610F4B12,Dual,Prepaid,Classic,1
819524C740B0,Visa,Debit,Classic,1
30C19CFF5529,Visa,Debit,Platinum,2
F16608472DD2,Visa,Prepaid,Classic,1
F0604B212A05,mada,Debit,N/A,0
B733D8A9497D,Visa,Credit,Platinum,2
8A750B789ED7,Visa,Debit,Signature,3
614B6A03BDEA,Dual,Debit,Classic,1
CE62C9942E81,mada,Debit,N/A,0
82DE1453D1B9,Dual,Debit,Classic,1
A7E05AFBEA3D,Dual,Prepaid,Platinum,2
D04E8CB800F4,Visa,Credit,Platinum,2
241B2DAD44FD,Visa,Credit,Signature,3
2DC36FAB40F6,mada,Prepaid,N/A,0
25C07E715A6E,Dual,Credit,Platinum,2
22BA0C288D11,Visa,Prepaid,Classic,1
D038A80AA707,Visa,Debit,Classic,1
D331A57F771F,Visa,Credit,Classic,1
579566B63B3D,mada,Debit,N/A,0
B8E1E3559900,Dual,Debit,Classic,1
63C81322E59F,Visa,Debit,Signature,3
23B9A11AE3E5,Visa,Debit,Platinum,2
DC3D4B34B725,Dual,Credit,Platinum,2
F757D6B78A98,mada,Debit,N/A,0
3570EB5F98BB,Visa,Credit,Signature,3
7273E8E5E898,mada,Debit,N/A,0
4889E6561A1E,mada,Debit,N/A,0
A3B87A3BE170,Dual,Credit,Platinum,2
1E859E0D77B2,Visa,Prepaid,Classic,1
E6F4B6E761AA,mada,Debit,N/A,0
D57E0962A2A8,mada,Debit,N/A,0
003925F3EE1C,Dual,Credit,Signature,3
B9D391A1FEE9,Visa,Prepaid,Classic,1
53A5C393EAC4,Visa,Credit,Platinum,2
81F91BF287F3,mada,Debit,N/A,0
CAF5A1B1329C,mada,Debit,N/A,0
357D18D0BF4F,Dual,Debit,Classic,1
BD184F850AFE,Visa,Debit,Classic,1
9F2414D70DAF,Dual,Credit,Signature,3
9DFB1CE3572C,mada,Credit,N/A,0
6DC846ABD7FC,Visa,Debit,Classic,1
174B533AE415,mada,Prepaid,N/A,0
1C66CEC36082,Visa,Credit,Classic,1
A4FAD02597FA,mada,Debit,N/A,0
BC860508C109,Visa,Debit,Platinum,2
94876678C675,Visa,Credit,Signature,3
1745B66DF4DF,mada,Debit,N/A,0
39E7D16A4D7D,Visa,Debit,Classic,1
4BA7F7A5CD64,Visa,Credit,Signature,3
EC6684CDFB92,Visa,Credit,Platinum,2
2347A2E75663,Visa,Prepaid,Classic,1
E57B13862C43,Visa,Prepaid,Classic,1
878A2A5F2090,Visa,Debit,Signature,3
115E3CC9EF96,mada,Debit,N/A,0
77195B9A4E09,Visa,Credit,Platinum,2
47AEEF48DBCD,mada,Debit,N/A,0
67402891C049,Visa,Debit,Platinum,2
5131A11728C0,Visa,Credit,Classic,1
90BF03593F91,mada,Debit,N/A,0
62C40854E36C,Dual,Debit,Classic,1
8E58AEEFD23E,Visa,Credit,Signature,3
F267635D661A,Visa,Prepaid,Classic,1
FF65DAC36D19,Visa,Credit,Signature,3
0DD3C51797C8,mada,Debit,N/A,0
2113B52EA73C,Visa,Debit,Platinum,2
FFE6E024DF7C,Visa,Credit,Platinum,2
2BFC48333F51,Visa,Prepaid,Classic,1
81DF8C4B291B,Visa,Debit,Classic,1
CE2A33C2BAB8,Visa,Debit,Signature,3
63C17F52C3E5,Visa,Debit,Classic,1
3DACFA583FF1,Visa,Credit,Platinum,2
94C0CE9D8E3A,Visa,Credit,Classic,1
F13D025E28FC,Dual,Prepaid,Classic,1
1531AAFF6AE7,Dual,Debit,Classic,1
22FD7C50A2E4,mada,Credit,N/A,0
1F4922712E73,Visa,Prepaid,Classic,1
1FE340042522,mada,Debit,N/A,0
E8D2310D3747,Visa,Credit,Platinum,2
FCC1016ED396,mada,Debit,N/A,0
4C811C774E6D,mada,Credit,N/A,0
9E460AE2257D,Visa,Debit,Classic,1
09C11E40FBF9,mada,Debit,N/A,0
96F797F3E171,Visa,Credit,Platinum,2
EF5624401BAB,mada,Debit,N/A,0
A4D1C271C1C2,Visa,Credit,Platinum,2
B1BD1120BD32,Visa,Prepaid,Classic,1
C9BCB3F98B94,mada,Debit,N/A,0
ADB460276A25,mada,Debit,N/A,0
75918CBF1744,mada,Debit,N/A,0
CDFD9DD4DC10,Visa,Debit,Classic,1
4DD87EA61AFC,Visa,Debit,Platinum,2
992883426269,Visa,Debit,Classic,1
42F8DA19067D,Visa,Debit,Classic,1
AE9BD9295C57,mada,Debit,N/A,0
8F8FC0193102,mada,Debit,N/A,0
DF30099FFB0A,mada,Debit,N/A,0
4D21AA55C4BF,Dual,Prepaid,Classic,1
C9697D5E2621,Visa,Debit,Classic,1
D61DD7B35AFA,Visa,Credit,Platinum,2
A1ECA0190494,Dual,Debit,Platinum,2
BBE9D0B8D675,mada,Debit,N/A,0
7D06EC0D06B2,mada,Debit,N/A,0
1408CAB2037A,Visa,Debit,Platinum,2
F54FF0C152FD,Visa,Debit,Classic,1
7811D9399F34,Visa,Credit,Platinum,2
288A2B5CBFB9,Visa,Credit,Platinum,2
FACF278FE2FD,mada,Debit,N/A,0
D5EB77148ED3,Visa,Credit,Platinum,2
4AC2851F021E,Visa,Credit,Classic,1
87187BD60529,Visa,Debit,Classic,1
4F1DA629C064,mada,Debit,N/A,0
7B1720258574,Visa,Debit,Classic,1
657F16ACD32F,Visa,Debit,Classic,1
17A8FBECE050,mada,Debit,N/A,0
4F675B58EC90,Visa,Credit,Platinum,2
F00AAA50F31F,Visa,Debit,Classic,1
C3B77BBB780F,Visa,Debit,Platinum,2
3F0AB4C707D4,Visa,Debit,Signature,3
F2751C6471CF,mada,Debit,N/A,0
81DEE292FAF7,mada,Debit,N/A,0
FE1DCEA84892,Dual,Prepaid,Classic,1
E711BE6F6680,Visa,Debit,Classic,1
2F8A2048335C,mada,Debit,N/A,0
4B7E54BF37EB,mada,Debit,N/A,0
660C98D3F9BD,Visa,Debit,Classic,1
BA4BAE6D39CC,Visa,Credit,Platinum,2
0C5AF76C4FC7,mada,Debit,N/A,0
4578C3CD8710,mada,Debit,N/A,0
FA45C592E58F,Visa,Credit,Platinum,2
714E260939A1,Visa,Credit,Platinum,2
03EAA3FA6467,Visa,Credit,Platinum,2
F0D77AB4E6B0,mada,Debit,N/A,0
C46D103596FA,Visa,Debit,Platinum,2
5506BBCDAD60,mada,Debit,N/A,0
00723D1E3321,mada,Debit,N/A,0
4E637DCBE446,Visa,Credit,Platinum,2
192D95E0AA4B,Visa,Debit,Platinum,2
EBAE0C334BE1,Visa,Debit,Classic,1
F104AE344F91,Dual,Debit,Signature,3
BB884F85912E,mada,Prepaid,N/A,0
81D15A3D6267,mada,Debit,N/A,0
EA86AE4A0A96,Visa,Credit,Platinum,2
BE3CA4624582,Visa,Credit,Platinum,2
38B8FE38D53E,mada,Debit,N/A,0
353AECA75BEE,Visa,Credit,Classic,1
F995C5C825C4,Visa,Debit,Platinum,2
4C0DE1D43DE3,mada,Debit,N/A,0
AF0D5D7C3CB4,Dual,Debit,Classic,1
82B1AFCDC874,Dual,Prepaid,Classic,1
F992F2D38E52,Visa,Credit,Platinum,2
EC862331AEED,Visa,Credit,Classic,1
4A383D727A2A,mada,Debit,N/A,0
2600CFD68C96,mada,Debit,N/A,0
9F26E1813F16,Dual,Credit,Classic,1
8E672BABE84A,mada,Debit,N/A,0
B8673898DCCD,Visa,Debit,Classic,1
818D7B818FC8,Visa,Debit,Classic,1
9BDB9E69FBF2,Dual,Debit,Classic,1
C12411BE9267,mada,Debit,N/A,0
78DF88C94F52,Visa,Debit,Classic,1
8AE15D8CEEAA,Visa,Debit,Platinum,2
4E6E69CC5B7B,Visa,Debit,Classic,1
72D9006303B4,mada,Debit,N/A,0
DFC21F2337CB,Visa,Debit,Classic,1
6A1CCD27D411,Visa,Credit,Classic,1
7C1B5BAD0AB0,Visa,Credit,Platinum,2
9212FFCDF728,mada,Debit,N/A,0
2D6A3055C521,Dual,Credit,Platinum,2
ACDE63D48858,Visa,Credit,Signature,3
0E9E9619A83E,mada,Debit,N/A,0
BE5BAF5C5DAE,Visa,Prepaid,Classic,1
D66D261F6E64,mada,Debit,N/A,0
57A304C6B1E4,mada,Debit,N/A,0
3B3E5FEA1B62,Dual,Credit,Classic,1
DE3078F7A014,Visa,Debit,Platinum,2
D31C4CD70979,Dual,Debit,Classic,1
9B508E8A9DE2,Visa,Credit,Platinum,2
21B7740CE007,Dual,Prepaid,Classic,1
EE06E96D5E1B,Visa,Credit,Platinum,2
B733D6708201,Visa,Prepaid,Platinum,2
5EBB32050E7A,mada,Debit,N/A,0
75DDA0153D0C,mada,Debit,N/A,0
CE894D33C8F1,mada,Debit,N/A,0
4B2785EBFB4E,Visa,Debit,Signature,3
0D6E3CEE1DFB,mada,Prepaid,N/A,0
5C29E6E866F9,Visa,Debit,Platinum,2
1F45882857C6,mada,Debit,N/A,0
B9215EA7EAB1,mada,Prepaid,N/A,0
5EED48C1C362,Dual,Debit,Classic,1
FA020AD94E80,mada,Debit,N/A,0
D35998505397,Visa,Prepaid,Classic,1
933F8A4305E2,mada,Debit,N/A,0
F0BFA0A18676,mada,Debit,N/A,0
3B00B1051295,mada,Debit,N/A,0
F741FCAE5EEE,mada,Debit,N/A,0
86078914D1C7,Visa,Debit,Classic,1
07683704212B,mada,Debit,N/A,0
1B2FF49A711B,mada,Credit,N/A,0
E6B5E415B40B,Dual,Debit,Classic,1
4C18FEC88373,mada,Debit,N/A,0
381DD8058A87,Visa,Credit,Platinum,2
72D60C0B66AE,Visa,Debit,Platinum,2
7BB6D1E80780,Visa,Credit,Signature,3
206CE9DB584C,Visa,Credit,Signature,3
A95BFF8A6DFA,Visa,Debit,Platinum,2
3B81B89F3117,mada,Debit,N/A,0
E655FCA6411D,Dual,Debit,Classic,1
17C03F486B40,Dual,Credit,Platinum,2
368BF9E5049C,mada,Debit,N/A,0
3DFBACD45B57,Visa,Credit,Platinum,2
64B5D078C196,Visa,Credit,Classic,1
341D5934D74C,Dual,Credit,Signature,3
ACA91EE2AE68,Visa,Debit,Signature,3
21AF6BF9F698,Dual,Debit,Classic,1
7B542AEAFAA0,Visa,Prepaid,Classic,1
28A09D203735,mada,Debit,N/A,0
48C76B1127FA,mada,Debit,N/A,0
FFF9C8A6E263,Dual,Debit,Classic,1
B6E6FB28BA11,Visa,Credit,Platinum,2
E9C1CB84D7FA,mada,Debit,N/A,0
B08137666993,Visa,Credit,Platinum,2
5A8D7F3C5561,Visa,Debit,Platinum,2
22DAE3164665,Visa,Debit,Classic,1
C3B18001BCDD,Visa,Debit,Classic,1
142D0C935BDF,Visa,Debit,Signature,3
81C56DADE0D1,mada,Credit,N/A,0
251041D03C2D,Visa,Debit,Classic,1
0719DF22D9F1,mada,Debit,N/A,0
6D2FD346278D,Visa,Debit,Classic,1
C6CBA744676C,mada,Debit,N/A,0
AF779529681A,mada,Debit,N/A,0
5C0753728ADF,Visa,Prepaid,Classic,1
3BA2E94D0794,Visa,Debit,Classic,1
8A2D9BAF4613,mada,Debit,N/A,0
51D1BDDD9218,Visa,Debit,Classic,1
EF413FB10503,mada,Debit,N/A,0
FD1C832C9FC9,Visa,Debit,Platinum,2
2F3D8F5ED6E0,mada,Debit,N/A,0
EF571ED11C61,mada,Debit,N/A,0
3D1E7215FF2C,mada,Debit,N/A,0
FC95F8BB6054,Dual,Credit,Classic,1
C3EF5D98BC59,Visa,Credit,Platinum,2
D1C5590943D7,Visa,Credit,Platinum,2
2259F404EEF2,Visa,Debit,Classic,1
D7BDDE0BB7DA,Visa,Credit,Platinum,2
A71803DBF883,Visa,Credit,Platinum,2
E010FEF7183A,mada,Debit,N/A,0
C1A7D5906D60,mada,Debit,N/A,0
7A21B6DE8757,mada,Credit,N/A,0
EA1CE370640F,Visa,Debit,Classic,1
A91E28D5B065,Visa,Credit,Platinum,2
C4E4DA6E747D,Visa,Debit,Classic,1
795C06F70AAB,Visa,Prepaid,Platinum,2
445A726C07F2,Visa,Prepaid,Platinum,2
1E3B0FC08F53,mada,Debit,N/A,0
0395AA915039,Visa,Credit,Platinum,2
8D68AA26B6A9,mada,Debit,N/A,0
439BD9CF2CF9,Dual,Credit,Platinum,2
354E22396726,Visa,Credit,Platinum,2
01695D6DB137,mada,Debit,N/A,0
59B53C9C7F16,Visa,Credit,Platinum,2
E82CDFAA4B0D,Visa,Credit,Platinum,2
AA02692187B6,Visa,Debit,Classic,1
715115B6267B,Visa,Debit,Classic,1
A1F0238FA147,mada,Debit,N/A,0
C264AA5F4DFA,Visa,Credit,Platinum,2
C8919BD7F67A,Dual,Debit,Classic,1
24CE56CEE223,mada,Debit,N/A,0
D47A2F59FB95,mada,Debit,N/A,0
AD632CC8848F,Visa,Debit,Platinum,2
863DAE6C3BAF,Visa,Prepaid,Classic,1
E9EFFF6AA862,mada,Debit,N/A,0
E5ECAF0431AB,Visa,Credit,Signature,3
3D62D3552846,Dual,Credit,Signature,3
E9A407A989F9,Dual,Debit,Platinum,2
7BF4D714AE91,mada,Debit,N/A,0
2E54A021658F,mada,Debit,N/A,0
551C816D7485,Visa,Credit,Signature,3
65011091E2ED,Visa,Debit,Classic,1
1EE1E9F6E80E,mada,Debit,N/A,0
8A22E05DAA65,Visa,Credit,Classic,1
F1145E62F1E4,mada,Debit,N/A,0
8317F10C484E,mada,Debit,N/A,0
C5C33881CADD,mada,Debit,N/A,0
CF34DD3770C7,Visa,Credit,Classic,1
9ACBA9620FD4,Visa,Credit,Platinum,2
CA819ECD2EDD,Visa,Debit,Platinum,2
44CF91108B9C,mada,Debit,N/A,0
D0A3C14D3146,mada,Debit,N/A,0
24762DD9C54A,Visa,Credit,Signature,3
05683E78D1D4,mada,Debit,N/A,0
EA907D784E90,Visa,Credit,Classic,1
596DF2D62414,Visa,Credit,Classic,1
F20ED4D87967,Visa,Debit,Classic,1
580733C77E04,Visa,Debit,Classic,1
8C0B8FA43779,Visa,Credit,Platinum,2
71C9382BD98A,Visa,Credit,Platinum,2
5425617AEA9A,mada,Prepaid,N/A,0
0DA6975D0875,Visa,Credit,Platinum,2
84C4AEB5BC29,Visa,Credit,Platinum,2
66D6274C5E67,Visa,Debit,Platinum,2
71998AB926FF,Visa,Credit,Platinum,2
340DB3F3C986,Visa,Debit,Signature,3
481B600919D5,Visa,Debit,Platinum,2
E6E13C390986,Visa,Debit,Classic,1
5D1ACC852D9F,Dual,Debit,Classic,1
B0C91FAEA6A1,Visa,Debit,Classic,1
736730EE089B,mada,Debit,N/A,0
F95A2F8096AF,mada,Debit,N/A,0
41CA63E23F57,Visa,Credit,Signature,3
68C78EEF6DF4,Visa,Credit,Signature,3
BD89A4783400,Visa,Debit,Platinum,2
BC7CE33CFD2E,mada,Debit,N/A,0
63A6C2F296C9,Visa,Credit,Platinum,2
4CF402F9044C,mada,Debit,N/A,0
B6EE224AD10F,Visa,Credit,Platinum,2
8B393CEB7BD7,Dual,Credit,Platinum,2
4D544632E8A0,Visa,Credit,Signature,3
2489631D3CFD,mada,Debit,N/A,0
88B2C65F429E,Visa,Credit,Signature,3
134FF94D042F,mada,Debit,N/A,0
A1219BB2B283,mada,Debit,N/A,0
42B6894BB0F4,mada,Debit,N/A,0
EA6BAE401A91,mada,Debit,N/A,0
66FB89A9154B,mada,Debit,N/A,0
69517A9306AE,Visa,Credit,Classic,1
D0C150603D39,Dual,Prepaid,Classic,1
287889F0C911,Dual,Debit,Classic,1
6468C2DA3184,Visa,Prepaid,Classic,1
62C53BC2B721,Dual,Debit,Classic,1
36ABB4C0714F,Visa,Debit,Classic,1
3FDD281367F5,Dual,Prepaid,Classic,1
5A980B91D64D,mada,Debit,N/A,0
1CEC44A77A0E,Dual,Prepaid,Platinum,2
8C1B1FFF6993,mada,Debit,N/A,0
265D7BD20A77,Visa,Prepaid,Classic,1
3757084A35DA,mada,Debit,N/A,0
1FC478A5E06B,mada,Debit,N/A,0
798C98F94403,mada,Debit,N/A,0
E5C808AA2A4A,mada,Debit,N/A,0
E80AAD8CA5C1,Visa,Debit,Classic,1
09AD34138BEA,mada,Debit,N/A,0
EFDE0379724C,mada,Debit,N/A,0
85D461B1327B,mada,Debit,N/A,0
88319B4D8AF4,mada,Debit,N/A,0
7DBC80776B73,mada,Debit,N/A,0
3FD9AF2F72F7,Visa,Credit,Platinum,2
6D894ABACD15,mada,Debit,N/A,0
5195F3DB782C,Visa,Credit,Platinum,2
EBBC56E13893,Visa,Credit,Classic,1
A65546ADDA6B,Visa,Credit,Platinum,2
E7185B7E372C,mada,Debit,N/A,0
59F33BFB1AF9,mada,Debit,N/A,0
A4E556C23340,Visa,Credit,Classic,1
5EAD08B85D62,mada,Debit,N/A,0
0B9E40089195,Visa,Debit,Classic,1
9CF55F182912,mada,Debit,N/A,0
EEA2C8064DF6,Visa,Credit,Classic,1
D5D9E559D9C7,mada,Debit,N/A,0
FFCFE1103B02,mada,Debit,N/A,0
AC04940EBAD5,Visa,Prepaid,Platinum,2
9465BFFFE024,Visa,Credit,Platinum,2
4859DA8FCFFF,Visa,Debit,Classic,1
62C3678AEF2A,Visa,Credit,Platinum,2
09034B42BCC9,mada,Debit,N/A,0
6BDBD148C22D,mada,Debit,N/A,0
CA027D57EC8F,mada,Debit,N/A,0
B1B7BFB69CAE,mada,Debit,N/A,0
14981A78834E,Visa,Debit,Classic,1
B7527A929F75,Visa,Debit,Classic,1
2A757A2E3BF3,mada,Debit,N/A,0
ADDC4A03E3BD,Visa,Credit,Classic,1
2D4BE59968AB,Dual,Credit,Classic,1
A540FB625EE2,Visa,Credit,Signature,3
902F624BD509,Visa,Credit,Classic,1
BFEEB058A17B,mada,Debit,N/A,0
95914D6C31A8,mada,Debit,N/A,0
D2F95DFC5614,Visa,Debit,Classic,1
10281ABCE861,Visa,Credit,Signature,3
E54B55AEEA2D,mada,Debit,N/A,0
08A4DD0BC4A0,Dual,Debit,Classic,1
9429CE60E53A,Visa,Prepaid,Classic,1
11953AD51ED7,Visa,Credit,Classic,1
7211C747BE23,mada,Debit,N/A,0
E521DD9568D3,Visa,Debit,Platinum,2
033BB05AC635,Visa,Prepaid,Classic,1
1737ED7DC85A,Visa,Debit,Classic,1
AE1F6015757A,mada,Debit,N/A,0
75DF8E9CC702,mada,Debit,N/A,0
A538A132FFE6,Dual,Credit,Signature,3
7FC2BA7FC11C,Dual,Prepaid,Classic,1
